year,contract_id,measure,stars
2023,C0119,Controlling Blood Pressure,4.0
2023,C0120,Controlling Blood Pressure,4.0
2023,C0121,Controlling Blood Pressure,4.0
2023,C0122,Controlling Blood Pressure,4.0
2023,C0123,Controlling Blood Pressure,4.0
2023,C0124,Controlling Blood Pressure,4.0
2023,C0125,Controlling Blood Pressure,4.0
2023,C0126,Controlling Blood Pressure,4.0
2023,C0127,Controlling Blood Pressure,3.5
2023,C0128,Controlling Blood Pressure,4.0
2023,C0129,Controlling Blood Pressure,4.0
2023,C0130,Controlling Blood Pressure,4.0
2023,C0131,Controlling Blood Pressure,4.0
2023,C0132,Controlling Blood Pressure,4.0
2023,C0133,Controlling Blood Pressure,4.0
2023,C0134,Controlling Blood Pressure,4.0
2023,C0135,Controlling Blood Pressure,4.0
2023,C0136,Controlling Blood Pressure,4.0
2023,C0137,Controlling Blood Pressure,4.0
2023,C0138,Controlling Blood Pressure,4.0
2023,C0139,Controlling Blood Pressure,4.0
2023,C0140,Controlling Blood Pressure,3.5
2023,C0141,Controlling Blood Pressure,4.0
2023,C0142,Controlling Blood Pressure,4.0
2023,C0143,Controlling Blood Pressure,4.0
2023,C0144,Controlling Blood Pressure,4.0
2023,C0145,Controlling Blood Pressure,4.0
2023,C0146,Controlling Blood Pressure,4.0
2023,C0147,Controlling Blood Pressure,4.0
2023,C0148,Controlling Blood Pressure,4.0
2023,C0149,Controlling Blood Pressure,4.0
2023,C0150,Controlling Blood Pressure,4.0
2023,C0151,Controlling Blood Pressure,4.0
2023,C0152,Controlling Blood Pressure,4.0
2023,C0153,Controlling Blood Pressure,4.0
2023,C0154,Controlling Blood Pressure,4.0
2023,C0155,Controlling Blood Pressure,4.0
2023,C0156,Controlling Blood Pressure,4.0
2023,C0157,Controlling Blood Pressure,4.0
2023,C0158,Controlling Blood Pressure,4.0
2023,C0159,Controlling Blood Pressure,4.0
2023,C0160,Controlling Blood Pressure,3.5
2023,C0161,Controlling Blood Pressure,4.0
2023,C0162,Controlling Blood Pressure,4.0
2023,C0163,Controlling Blood Pressure,4.0
2023,C0164,Controlling Blood Pressure,3.5
2023,C0165,Controlling Blood Pressure,4.0
2023,C0166,Controlling Blood Pressure,4.0
2023,C0167,Controlling Blood Pressure,4.0
2023,C0168,Controlling Blood Pressure,4.0
2023,C0169,Controlling Blood Pressure,4.0
2023,C0170,Controlling Blood Pressure,4.0
2023,C0171,Controlling Blood Pressure,3.5
2023,C0172,Controlling Blood Pressure,3.5
2023,C0173,Controlling Blood Pressure,4.0
2023,C0174,Controlling Blood Pressure,4.0
2023,C0175,Controlling Blood Pressure,4.0
2023,C0176,Controlling Blood Pressure,4.0
2023,C0177,Controlling Blood Pressure,4.0
2023,C0178,Controlling Blood Pressure,4.0
2023,C0179,Controlling Blood Pressure,4.0
2023,C0180,Controlling Blood Pressure,4.0
2023,C0181,Controlling Blood Pressure,4.0
2023,C0182,Controlling Blood Pressure,4.0
2023,C0183,Controlling Blood Pressure,4.0
2023,C0184,Controlling Blood Pressure,4.0
2023,C0185,Controlling Blood Pressure,4.0
2023,C0186,Controlling Blood Pressure,3.5
2023,C0187,Controlling Blood Pressure,4.0
2023,C0188,Controlling Blood Pressure,4.0
2023,C0189,Controlling Blood Pressure,4.0
2023,C0190,Controlling Blood Pressure,4.0
2023,C0191,Controlling Blood Pressure,4.0
2023,C0192,Controlling Blood Pressure,4.0
2023,C0193,Controlling Blood Pressure,4.0
2023,C0194,Controlling Blood Pressure,4.0
2023,C0195,Controlling Blood Pressure,4.0
2023,C0196,Controlling Blood Pressure,4.0
2023,C0197,Controlling Blood Pressure,4.0
2023,C0198,Controlling Blood Pressure,4.0
2023,C0199,Controlling Blood Pressure,4.0
2023,C0200,Controlling Blood Pressure,4.0
2023,C0201,Controlling Blood Pressure,4.0
2023,C0202,Controlling Blood Pressure,4.0
2023,C0203,Controlling Blood Pressure,3.5
2023,C0204,Controlling Blood Pressure,3.5
2023,C0205,Controlling Blood Pressure,4.0
2023,C0206,Controlling Blood Pressure,3.5
2023,C0207,Controlling Blood Pressure,4.0
2023,C0208,Controlling Blood Pressure,4.0
2023,C0209,Controlling Blood Pressure,3.5
2023,C0210,Controlling Blood Pressure,4.0
2023,C0211,Controlling Blood Pressure,3.5
2023,C0212,Controlling Blood Pressure,4.0
2023,C0213,Controlling Blood Pressure,4.0
2023,C0214,Controlling Blood Pressure,4.0
2023,C0215,Controlling Blood Pressure,4.0
2023,C0216,Controlling Blood Pressure,4.0
2023,C0217,Controlling Blood Pressure,4.0
2023,C0218,Controlling Blood Pressure,4.0
2023,C0219,Controlling Blood Pressure,4.0
2023,C0220,Controlling Blood Pressure,4.0
2023,C0221,Controlling Blood Pressure,4.0
2023,C0222,Controlling Blood Pressure,4.0
2023,C0223,Controlling Blood Pressure,4.0
2023,C0224,Controlling Blood Pressure,4.0
2023,C0225,Controlling Blood Pressure,4.0
2023,C0226,Controlling Blood Pressure,3.5
2023,C0227,Controlling Blood Pressure,4.0
2023,C0228,Controlling Blood Pressure,4.0
2023,C0229,Controlling Blood Pressure,3.5
2023,C0230,Controlling Blood Pressure,4.0
2023,C0231,Controlling Blood Pressure,4.0
2023,C0232,Controlling Blood Pressure,4.0
2023,C0233,Controlling Blood Pressure,4.0
2023,C0234,Controlling Blood Pressure,3.5
2023,C0235,Controlling Blood Pressure,4.0
2023,C0236,Controlling Blood Pressure,4.0
2023,C0237,Controlling Blood Pressure,4.0
2023,C0238,Controlling Blood Pressure,4.0
2023,C0239,Controlling Blood Pressure,4.0
2023,C0240,Controlling Blood Pressure,4.0
2023,C0241,Controlling Blood Pressure,4.0
2023,C0242,Controlling Blood Pressure,4.0
2023,C0243,Controlling Blood Pressure,4.0
2023,C0244,Controlling Blood Pressure,4.0
2023,C0245,Controlling Blood Pressure,4.0
2023,C0246,Controlling Blood Pressure,4.0
2023,C0247,Controlling Blood Pressure,4.0
2023,C0248,Controlling Blood Pressure,4.0
2023,C0249,Controlling Blood Pressure,3.5
2023,C0250,Controlling Blood Pressure,4.0
2024,C0001,Breast Cancer Screening,3.5
2024,C0002,Breast Cancer Screening,3.5
2024,C0003,Breast Cancer Screening,4.0
2024,C0004,Breast Cancer Screening,3.5
2024,C0005,Breast Cancer Screening,4.0
2024,C0006,Breast Cancer Screening,3.5
2024,C0007,Breast Cancer Screening,3.5
2024,C0008,Breast Cancer Screening,4.0
2024,C0009,Breast Cancer Screening,4.0
2024,C0010,Breast Cancer Screening,4.0
2024,C0011,Breast Cancer Screening,4.0
2024,C0012,Breast Cancer Screening,4.0
2024,C0013,Breast Cancer Screening,4.0
2024,C0014,Breast Cancer Screening,3.5
2024,C0015,Breast Cancer Screening,3.5
2024,C0016,Breast Cancer Screening,3.5
2024,C0017,Breast Cancer Screening,4.0
2024,C0018,Breast Cancer Screening,4.0
2024,C0019,Breast Cancer Screening,4.0
2024,C0020,Breast Cancer Screening,4.0
2024,C0021,Breast Cancer Screening,3.5
2024,C0022,Breast Cancer Screening,4.0
2024,C0023,Breast Cancer Screening,3.5
2024,C0024,Breast Cancer Screening,4.0
2024,C0025,Breast Cancer Screening,4.0
2024,C0026,Breast Cancer Screening,4.0
2024,C0027,Breast Cancer Screening,3.5
2024,C0028,Breast Cancer Screening,3.5
2024,C0029,Breast Cancer Screening,3.5
2024,C0030,Breast Cancer Screening,4.0
2024,C0031,Breast Cancer Screening,3.5
2024,C0032,Breast Cancer Screening,3.5
2024,C0033,Breast Cancer Screening,4.0
2024,C0034,Breast Cancer Screening,4.0
2024,C0035,Breast Cancer Screening,3.5
2024,C0036,Breast Cancer Screening,3.5
2024,C0037,Breast Cancer Screening,4.0
2024,C0038,Breast Cancer Screening,3.5
2024,C0039,Breast Cancer Screening,4.0
2024,C0040,Breast Cancer Screening,4.0
2024,C0041,Breast Cancer Screening,4.0
2024,C0042,Breast Cancer Screening,3.5
2024,C0043,Breast Cancer Screening,3.5
2024,C0044,Breast Cancer Screening,3.5
2024,C0045,Breast Cancer Screening,4.0
2024,C0046,Breast Cancer Screening,3.5
2024,C0047,Breast Cancer Screening,3.5
2024,C0048,Breast Cancer Screening,4.0
2024,C0049,Breast Cancer Screening,4.0
2024,C0050,Breast Cancer Screening,3.5
2024,C0051,Breast Cancer Screening,4.0
2024,C0052,Breast Cancer Screening,4.0
2024,C0053,Breast Cancer Screening,4.0
2024,C0054,Breast Cancer Screening,4.0
2024,C0055,Breast Cancer Screening,4.0
2024,C0056,Breast Cancer Screening,4.0
2024,C0057,Breast Cancer Screening,3.5
2024,C0058,Breast Cancer Screening,4.0
2024,C0059,Breast Cancer Screening,4.0
2024,C0060,Breast Cancer Screening,3.5
2024,C0061,Breast Cancer Screening,4.0
2024,C0062,Breast Cancer Screening,4.0
2024,C0063,Breast Cancer Screening,4.0
2024,C0064,Breast Cancer Screening,4.0
2024,C0065,Breast Cancer Screening,3.5
2024,C0066,Breast Cancer Screening,3.5
2024,C0067,Breast Cancer Screening,3.5
2024,C0068,Breast Cancer Screening,3.5
2024,C0069,Breast Cancer Screening,4.0
2024,C0070,Breast Cancer Screening,4.0
2024,C0071,Breast Cancer Screening,4.0
2024,C0072,Breast Cancer Screening,3.5
2024,C0073,Breast Cancer Screening,3.5
2024,C0074,Breast Cancer Screening,4.0
2024,C0075,Breast Cancer Screening,4.0
2024,C0076,Breast Cancer Screening,4.0
2024,C0077,Breast Cancer Screening,3.5
2024,C0078,Breast Cancer Screening,3.5
2024,C0079,Breast Cancer Screening,4.0
2024,C0080,Breast Cancer Screening,4.0
2024,C0081,Breast Cancer Screening,4.0
2024,C0082,Breast Cancer Screening,3.5
2024,C0083,Breast Cancer Screening,3.5
2024,C0084,Breast Cancer Screening,4.0
2024,C0085,Breast Cancer Screening,4.0
2024,C0086,Breast Cancer Screening,4.0
2024,C0087,Breast Cancer Screening,4.0
2024,C0088,Breast Cancer Screening,3.5
2024,C0089,Breast Cancer Screening,3.5
2024,C0090,Breast Cancer Screening,4.0
2024,C0091,Breast Cancer Screening,3.5
2024,C0092,Breast Cancer Screening,3.5
2024,C0093,Breast Cancer Screening,4.0
2024,C0094,Breast Cancer Screening,4.0
2024,C0095,Breast Cancer Screening,4.0
2024,C0096,Breast Cancer Screening,3.5
2024,C0097,Breast Cancer Screening,4.0
2024,C0098,Breast Cancer Screening,3.5
2024,C0099,Breast Cancer Screening,4.0
2024,C0100,Breast Cancer Screening,4.0
2024,C0101,Breast Cancer Screening,4.0
2024,C0102,Breast Cancer Screening,4.0
2024,C0103,Breast Cancer Screening,3.5
2024,C0104,Breast Cancer Screening,4.0
2024,C0105,Breast Cancer Screening,3.5
2024,C0106,Breast Cancer Screening,4.0
2024,C0107,Breast Cancer Screening,4.0
2024,C0108,Breast Cancer Screening,4.0
2024,C0109,Breast Cancer Screening,4.0
2024,C0110,Breast Cancer Screening,4.0
2024,C0111,Breast Cancer Screening,4.0
2024,C0112,Breast Cancer Screening,3.5
2024,C0113,Breast Cancer Screening,4.0
2024,C0114,Breast Cancer Screening,3.5
2024,C0115,Breast Cancer Screening,4.0
2024,C0116,Breast Cancer Screening,3.5
2024,C0117,Breast Cancer Screening,4.0
2024,C0118,Breast Cancer Screening,4.0
2024,C0119,Breast Cancer Screening,4.0
2024,C0120,Breast Cancer Screening,3.5
2024,C0121,Breast Cancer Screening,4.0
2024,C0122,Breast Cancer Screening,3.5
2024,C0123,Breast Cancer Screening,4.0
2024,C0124,Breast Cancer Screening,3.5
2024,C0125,Breast Cancer Screening,4.0
2024,C0126,Breast Cancer Screening,4.0
2024,C0127,Breast Cancer Screening,4.0
2024,C0128,Breast Cancer Screening,4.0
2024,C0129,Breast Cancer Screening,4.0
2024,C0130,Breast Cancer Screening,3.5
2024,C0131,Breast Cancer Screening,4.0
2024,C0132,Breast Cancer Screening,4.0
2024,C0133,Breast Cancer Screening,4.0
2024,C0134,Breast Cancer Screening,3.5
2024,C0135,Breast Cancer Screening,4.0
2024,C0136,Breast Cancer Screening,3.5
2024,C0137,Breast Cancer Screening,4.0
2024,C0138,Breast Cancer Screening,3.5
2024,C0139,Breast Cancer Screening,4.0
2024,C0140,Breast Cancer Screening,3.5
2024,C0141,Breast Cancer Screening,3.5
2024,C0142,Breast Cancer Screening,4.0
2024,C0143,Breast Cancer Screening,4.0
2024,C0144,Breast Cancer Screening,4.0
2024,C0145,Breast Cancer Screening,4.0
2024,C0146,Breast Cancer Screening,4.0
2024,C0147,Breast Cancer Screening,3.5
2024,C0148,Breast Cancer Screening,3.5
2024,C0149,Breast Cancer Screening,3.5
2024,C0150,Breast Cancer Screening,4.0
2024,C0151,Breast Cancer Screening,3.5
2024,C0152,Breast Cancer Screening,3.5
2024,C0153,Breast Cancer Screening,3.5
2024,C0154,Breast Cancer Screening,4.0
2024,C0155,Breast Cancer Screening,4.0
2024,C0156,Breast Cancer Screening,3.5
2024,C0157,Breast Cancer Screening,4.0
2024,C0158,Breast Cancer Screening,4.0
2024,C0159,Breast Cancer Screening,4.0
2024,C0160,Breast Cancer Screening,4.0
2024,C0161,Breast Cancer Screening,3.5
2024,C0162,Breast Cancer Screening,4.0
2024,C0163,Breast Cancer Screening,3.5
2024,C0164,Breast Cancer Screening,4.0
2024,C0165,Breast Cancer Screening,4.0
2024,C0166,Breast Cancer Screening,3.5
2024,C0167,Breast Cancer Screening,4.0
2024,C0168,Breast Cancer Screening,3.5
2024,C0169,Breast Cancer Screening,3.5
2024,C0170,Breast Cancer Screening,4.0
2024,C0171,Breast Cancer Screening,4.0
2024,C0172,Breast Cancer Screening,4.0
2024,C0173,Breast Cancer Screening,4.0
2024,C0174,Breast Cancer Screening,4.0
2024,C0175,Breast Cancer Screening,3.5
2024,C0176,Breast Cancer Screening,3.5
2024,C0177,Breast Cancer Screening,3.5
2024,C0178,Breast Cancer Screening,4.0
2024,C0179,Breast Cancer Screening,4.0
2024,C0180,Breast Cancer Screening,4.0
2024,C0181,Breast Cancer Screening,4.0
2024,C0182,Breast Cancer Screening,3.5
2024,C0183,Breast Cancer Screening,4.0
2024,C0184,Breast Cancer Screening,4.0
2024,C0185,Breast Cancer Screening,4.0
2024,C0186,Breast Cancer Screening,4.0
2024,C0187,Breast Cancer Screening,4.0
2024,C0188,Breast Cancer Screening,4.0
2024,C0189,Breast Cancer Screening,3.5
2024,C0190,Breast Cancer Screening,4.0
2024,C0191,Breast Cancer Screening,3.5
2024,C0192,Breast Cancer Screening,3.5
2024,C0193,Breast Cancer Screening,3.5
2024,C0194,Breast Cancer Screening,4.0
2024,C0195,Breast Cancer Screening,4.0
2024,C0196,Breast Cancer Screening,4.0
2024,C0197,Breast Cancer Screening,3.5
2024,C0198,Breast Cancer Screening,4.0
2024,C0199,Breast Cancer Screening,4.0
2024,C0200,Breast Cancer Screening,3.5
2024,C0201,Breast Cancer Screening,4.0
2024,C0202,Breast Cancer Screening,4.0
2024,C0203,Breast Cancer Screening,3.5
2024,C0204,Breast Cancer Screening,4.0
2024,C0205,Breast Cancer Screening,4.0
2024,C0206,Breast Cancer Screening,3.5
2024,C0207,Breast Cancer Screening,4.0
2024,C0208,Breast Cancer Screening,3.5
2024,C0209,Breast Cancer Screening,3.5
2024,C0210,Breast Cancer Screening,4.0
2024,C0211,Breast Cancer Screening,4.0
2024,C0212,Breast Cancer Screening,3.5
2024,C0213,Breast Cancer Screening,4.0
2024,C0214,Breast Cancer Screening,3.5
2024,C0215,Breast Cancer Screening,4.0
2024,C0216,Breast Cancer Screening,4.0
2024,C0217,Breast Cancer Screening,4.0
2024,C0218,Breast Cancer Screening,4.0
2024,C0219,Breast Cancer Screening,4.0
2024,C0220,Breast Cancer Screening,4.0
2024,C0221,Breast Cancer Screening,4.0
2024,C0222,Breast Cancer Screening,4.0
2024,C0223,Breast Cancer Screening,3.5
2024,C0224,Breast Cancer Screening,4.0
2024,C0225,Breast Cancer Screening,4.0
2024,C0226,Breast Cancer Screening,4.0
2024,C0227,Breast Cancer Screening,3.5
2024,C0228,Breast Cancer Screening,4.0
2024,C0229,Breast Cancer Screening,3.5
2024,C0230,Breast Cancer Screening,4.0
2024,C0231,Breast Cancer Screening,4.0
2024,C0232,Breast Cancer Screening,3.5
2024,C0233,Breast Cancer Screening,3.5
2024,C0234,Breast Cancer Screening,3.5
2024,C0235,Breast Cancer Screening,3.5
2024,C0236,Breast Cancer Screening,4.0
2024,C0237,Breast Cancer Screening,4.0
2024,C0238,Breast Cancer Screening,3.5
2024,C0239,Breast Cancer Screening,4.0
2024,C0240,Breast Cancer Screening,4.0
2024,C0241,Breast Cancer Screening,3.5
2024,C0242,Breast Cancer Screening,4.0
2024,C0243,Breast Cancer Screening,3.5
2024,C0244,Breast Cancer Screening,4.0
2024,C0245,Breast Cancer Screening,3.5
2024,C0246,Breast Cancer Screening,3.5
2024,C0247,Breast Cancer Screening,4.0
2024,C0248,Breast Cancer Screening,4.0
2024,C0249,Breast Cancer Screening,4.0
2024,C0250,Breast Cancer Screening,4.0
2024,C0001,Medication Reconciliation,3.5
2024,C0002,Medication Reconciliation,3.5
2024,C0003,Medication Reconciliation,3.5
2024,C0004,Medication Reconciliation,3.5
2024,C0005,Medication Reconciliation,3.5
2024,C0006,Medication Reconciliation,3.5
2024,C0007,Medication Reconciliation,3.5
2024,C0008,Medication Reconciliation,3.0
2024,C0009,Medication Reconciliation,3.5
2024,C0010,Medication Reconciliation,3.5
2024,C0011,Medication Reconciliation,3.5
2024,C0012,Medication Reconciliation,3.5
2024,C0013,Medication Reconciliation,3.5
2024,C0014,Medication Reconciliation,3.5
2024,C0015,Medication Reconciliation,3.5
2024,C0016,Medication Reconciliation,3.5
2024,C0017,Medication Reconciliation,3.5
2024,C0018,Medication Reconciliation,3.0
2024,C0019,Medication Reconciliation,3.5
2024,C0020,Medication Reconciliation,3.0
2024,C0021,Medication Reconciliation,3.5
2024,C0022,Medication Reconciliation,3.5
2024,C0023,Medication Reconciliation,3.5
2024,C0024,Medication Reconciliation,3.5
2024,C0025,Medication Reconciliation,3.0
2024,C0026,Medication Reconciliation,3.5
2024,C0027,Medication Reconciliation,3.5
2024,C0028,Medication Reconciliation,3.5
2024,C0029,Medication Reconciliation,3.5
2024,C0030,Medication Reconciliation,3.0
2024,C0031,Medication Reconciliation,3.5
2024,C0032,Medication Reconciliation,3.5
2024,C0033,Medication Reconciliation,3.5
2024,C0034,Medication Reconciliation,3.5
2024,C0035,Medication Reconciliation,3.5
2024,C0036,Medication Reconciliation,3.5
2024,C0037,Medication Reconciliation,3.5
2024,C0038,Medication Reconciliation,3.5
2024,C0039,Medication Reconciliation,3.5
2024,C0040,Medication Reconciliation,3.5
2024,C0041,Medication Reconciliation,3.5
2024,C0042,Medication Reconciliation,3.5
2024,C0043,Medication Reconciliation,3.0
2024,C0044,Medication Reconciliation,3.5
2024,C0045,Medication Reconciliation,3.0
2024,C0046,Medication Reconciliation,3.0
2024,C0047,Medication Reconciliation,3.0
2024,C0048,Medication Reconciliation,3.5
2024,C0049,Medication Reconciliation,3.0
2024,C0050,Medication Reconciliation,3.5
2024,C0051,Medication Reconciliation,3.5
2024,C0052,Medication Reconciliation,3.5
2024,C0053,Medication Reconciliation,3.5
2024,C0054,Medication Reconciliation,3.5
2024,C0055,Medication Reconciliation,3.5
2024,C0056,Medication Reconciliation,3.0
2024,C0057,Medication Reconciliation,3.5
2024,C0058,Medication Reconciliation,3.5
2024,C0059,Medication Reconciliation,3.5
2024,C0060,Medication Reconciliation,3.0
2024,C0061,Medication Reconciliation,3.5
2024,C0062,Medication Reconciliation,3.5
2024,C0063,Medication Reconciliation,3.5
2024,C0064,Medication Reconciliation,3.5
2024,C0065,Medication Reconciliation,3.5
2024,C0066,Medication Reconciliation,3.5
2024,C0067,Medication Reconciliation,3.5
2024,C0068,Medication Reconciliation,3.5
2024,C0069,Medication Reconciliation,3.5
2024,C0070,Medication Reconciliation,3.5
2024,C0071,Medication Reconciliation,3.5
2024,C0072,Medication Reconciliation,3.5
2024,C0073,Medication Reconciliation,3.5
2024,C0074,Medication Reconciliation,3.5
2024,C0075,Medication Reconciliation,3.5
2024,C0076,Medication Reconciliation,3.5
2024,C0077,Medication Reconciliation,3.5
2024,C0078,Medication Reconciliation,3.5
2024,C0079,Medication Reconciliation,3.5
2024,C0080,Medication Reconciliation,3.5
2024,C0081,Medication Reconciliation,3.5
2024,C0082,Medication Reconciliation,3.5
2024,C0083,Medication Reconciliation,3.0
2024,C0084,Medication Reconciliation,3.0
2024,C0085,Medication Reconciliation,3.5
2024,C0086,Medication Reconciliation,3.5
2024,C0087,Medication Reconciliation,3.0
2024,C0088,Medication Reconciliation,3.5
2024,C0089,Medication Reconciliation,3.5
2024,C0090,Medication Reconciliation,3.0
2024,C0091,Medication Reconciliation,3.5
2024,C0092,Medication Reconciliation,3.5
2024,C0093,Medication Reconciliation,3.5
2024,C0094,Medication Reconciliation,3.5
2024,C0095,Medication Reconciliation,3.5
2024,C0096,Medication Reconciliation,3.5
2024,C0097,Medication Reconciliation,3.5
2024,C0098,Medication Reconciliation,3.5
2024,C0099,Medication Reconciliation,3.5
2024,C0100,Medication Reconciliation,3.5
2024,C0101,Medication Reconciliation,3.5
2024,C0102,Medication Reconciliation,3.5
2024,C0103,Medication Reconciliation,3.5
2024,C0104,Medication Reconciliation,3.5
2024,C0105,Medication Reconciliation,3.5
2024,C0106,Medication Reconciliation,3.5
2024,C0107,Medication Reconciliation,3.5
2024,C0108,Medication Reconciliation,3.5
2024,C0109,Medication Reconciliation,3.5
2024,C0110,Medication Reconciliation,3.5
2024,C0111,Medication Reconciliation,3.0
2024,C0112,Medication Reconciliation,3.0
2024,C0113,Medication Reconciliation,3.5
2024,C0114,Medication Reconciliation,3.5
2024,C0115,Medication Reconciliation,3.5
2024,C0116,Medication Reconciliation,3.0
2024,C0117,Medication Reconciliation,3.5
2024,C0118,Medication Reconciliation,3.5
2024,C0119,Medication Reconciliation,3.5
2024,C0120,Medication Reconciliation,3.5
2024,C0121,Medication Reconciliation,3.5
2024,C0122,Medication Reconciliation,3.5
2024,C0123,Medication Reconciliation,3.5
2024,C0124,Medication Reconciliation,3.5
2024,C0125,Medication Reconciliation,3.5
2024,C0126,Medication Reconciliation,3.5
2024,C0127,Medication Reconciliation,3.5
2024,C0128,Medication Reconciliation,3.5
2024,C0129,Medication Reconciliation,3.5
2024,C0130,Medication Reconciliation,3.5
2024,C0131,Medication Reconciliation,3.5
2024,C0132,Medication Reconciliation,3.5
2024,C0133,Medication Reconciliation,3.5
2024,C0134,Medication Reconciliation,3.5
2024,C0135,Medication Reconciliation,3.5
2024,C0136,Medication Reconciliation,3.5
2024,C0137,Medication Reconciliation,3.5
2024,C0138,Medication Reconciliation,3.5
2024,C0139,Medication Reconciliation,3.5
2024,C0140,Medication Reconciliation,3.5
2024,C0141,Medication Reconciliation,3.5
2024,C0142,Medication Reconciliation,3.5
2024,C0143,Medication Reconciliation,3.5
2024,C0144,Medication Reconciliation,3.5
2024,C0145,Medication Reconciliation,3.5
2024,C0146,Medication Reconciliation,3.5
2024,C0147,Medication Reconciliation,3.5
2024,C0148,Medication Reconciliation,3.5
2024,C0149,Medication Reconciliation,3.5
2024,C0150,Medication Reconciliation,3.0
2024,C0151,Medication Reconciliation,3.5
2024,C0152,Medication Reconciliation,3.5
2024,C0153,Medication Reconciliation,3.5
2024,C0154,Medication Reconciliation,3.5
2024,C0155,Medication Reconciliation,3.5
2024,C0156,Medication Reconciliation,3.5
2024,C0157,Medication Reconciliation,3.0
2024,C0158,Medication Reconciliation,3.5
2024,C0159,Medication Reconciliation,3.5
2024,C0160,Medication Reconciliation,3.5
2024,C0161,Medication Reconciliation,3.5
2024,C0162,Medication Reconciliation,3.0
2024,C0163,Medication Reconciliation,3.5
2024,C0164,Medication Reconciliation,3.5
2024,C0165,Medication Reconciliation,3.5
2024,C0166,Medication Reconciliation,3.5
2024,C0167,Medication Reconciliation,3.5
2024,C0168,Medication Reconciliation,3.5
2024,C0169,Medication Reconciliation,3.5
2024,C0170,Medication Reconciliation,3.5
2024,C0171,Medication Reconciliation,3.5
2024,C0172,Medication Reconciliation,3.5
2024,C0173,Medication Reconciliation,3.0
2024,C0174,Medication Reconciliation,3.5
2024,C0175,Medication Reconciliation,3.5
2024,C0176,Medication Reconciliation,3.5
2024,C0177,Medication Reconciliation,3.5
2024,C0178,Medication Reconciliation,3.5
2024,C0179,Medication Reconciliation,3.5
2024,C0180,Medication Reconciliation,3.5
2024,C0181,Medication Reconciliation,3.0
2024,C0182,Medication Reconciliation,3.5
2024,C0183,Medication Reconciliation,3.5
2024,C0184,Medication Reconciliation,3.5
2024,C0185,Medication Reconciliation,3.0
2024,C0186,Medication Reconciliation,3.5
2024,C0187,Medication Reconciliation,3.0
2024,C0188,Medication Reconciliation,3.5
2024,C0189,Medication Reconciliation,3.5
2024,C0190,Medication Reconciliation,3.0
2024,C0191,Medication Reconciliation,3.5
2024,C0192,Medication Reconciliation,3.5
2024,C0193,Medication Reconciliation,3.5
2024,C0194,Medication Reconciliation,3.5
2024,C0195,Medication Reconciliation,3.5
2024,C0196,Medication Reconciliation,3.5
2024,C0197,Medication Reconciliation,3.5
2024,C0198,Medication Reconciliation,3.5
2024,C0199,Medication Reconciliation,3.5
2024,C0200,Medication Reconciliation,3.0
2024,C0201,Medication Reconciliation,3.5
2024,C0202,Medication Reconciliation,3.5
2024,C0203,Medication Reconciliation,3.5
2024,C0204,Medication Reconciliation,3.5
2024,C0205,Medication Reconciliation,3.5
2024,C0206,Medication Reconciliation,3.5
2024,C0207,Medication Reconciliation,3.5
2024,C0208,Medication Reconciliation,3.5
2024,C0209,Medication Reconciliation,3.5
2024,C0210,Medication Reconciliation,3.0
2024,C0211,Medication Reconciliation,3.5
2024,C0212,Medication Reconciliation,3.5
2024,C0213,Medication Reconciliation,3.5
2024,C0214,Medication Reconciliation,3.5
2024,C0215,Medication Reconciliation,3.5
2024,C0216,Medication Reconciliation,3.5
2024,C0217,Medication Reconciliation,3.5
2024,C0218,Medication Reconciliation,3.5
2024,C0219,Medication Reconciliation,3.5
2024,C0220,Medication Reconciliation,3.5
2024,C0221,Medication Reconciliation,3.5
2024,C0222,Medication Reconciliation,3.5
2024,C0223,Medication Reconciliation,3.5
2024,C0224,Medication Reconciliation,3.5
2024,C0225,Medication Reconciliation,3.5
2024,C0226,Medication Reconciliation,3.5
2024,C0227,Medication Reconciliation,3.5
2024,C0228,Medication Reconciliation,3.5
2024,C0229,Medication Reconciliation,3.5
2024,C0230,Medication Reconciliation,3.0
2024,C0231,Medication Reconciliation,3.0
2024,C0232,Medication Reconciliation,3.0
2024,C0233,Medication Reconciliation,3.5
2024,C0234,Medication Reconciliation,3.5
2024,C0235,Medication Reconciliation,3.5
2024,C0236,Medication Reconciliation,3.5
2024,C0237,Medication Reconciliation,3.5
2024,C0238,Medication Reconciliation,3.5
2024,C0239,Medication Reconciliation,3.5
2024,C0240,Medication Reconciliation,3.5
2024,C0241,Medication Reconciliation,3.5
2024,C0242,Medication Reconciliation,3.5
2024,C0243,Medication Reconciliation,3.5
2024,C0244,Medication Reconciliation,3.5
2024,C0245,Medication Reconciliation,3.5
2024,C0246,Medication Reconciliation,3.5
2024,C0247,Medication Reconciliation,3.5
2024,C0248,Medication Reconciliation,3.5
2024,C0249,Medication Reconciliation,3.5
2024,C0250,Medication Reconciliation,3.5
2024,C0001,Plan All-Cause Readmissions,3.5
2024,C0002,Plan All-Cause Readmissions,4.0
2024,C0003,Plan All-Cause Readmissions,3.5
2024,C0004,Plan All-Cause Readmissions,3.5
2024,C0005,Plan All-Cause Readmissions,4.0
2024,C0006,Plan All-Cause Readmissions,3.5
2024,C0007,Plan All-Cause Readmissions,3.5
2024,C0008,Plan All-Cause Readmissions,3.5
